region;west;east;south;north
1028;-74.033358;-74.0222464;40.7226014;40.7309896
1029;-74.033358;-74.0222464;40.7309896;40.7393778
1030;-74.033358;-74.0222464;40.7393778;40.747766
1031;-74.033358;-74.0222464;40.747766;40.7561542
1032;-74.033358;-74.0222464;40.7561542;40.7645424
1033;-74.033358;-74.0222464;40.7645424;40.7729306
1034;-74.033358;-74.0222464;40.7729306;40.7813188
1035;-74.033358;-74.0222464;40.7813188;40.789707
1036;-74.033358;-74.0222464;40.789707;40.7980952
1037;-74.033358;-74.0222464;40.7980952;40.8064834
1038;-74.033358;-74.0222464;40.8064834;40.8148716
1039;-74.033358;-74.0222464;40.8148716;40.8232598
1040;-74.033358;-74.0222464;40.8232598;40.831648
1041;-74.033358;-74.0222464;40.831648;40.8400362
1042;-74.033358;-74.0222464;40.8400362;40.8484244
1043;-74.033358;-74.0222464;40.8484244;40.8568126
1044;-74.033358;-74.0222464;40.8568126;40.8652008
1045;-74.033358;-74.0222464;40.8652008;40.873589
1046;-74.033358;-74.0222464;40.873589;40.8819772
1047;-74.033358;-74.0222464;40.8819772;40.8903654
1048;-74.033358;-74.0222464;40.8903654;40.8987536
1049;-74.033358;-74.0222464;40.8987536;40.9071418
1050;-74.033358;-74.0222464;40.9071418;40.91553
1051;-74.0222464;-74.0111348;40.49612;40.5045082
1052;-74.0222464;-74.0111348;40.5045082;40.5128964
1053;-74.0222464;-74.0111348;40.5128964;40.5212846
1054;-74.0222464;-74.0111348;40.5212846;40.5296728
1055;-74.0222464;-74.0111348;40.5296728;40.538061
1056;-74.0222464;-74.0111348;40.538061;40.5464492
1057;-74.0222464;-74.0111348;40.5464492;40.5548374
1058;-74.0222464;-74.0111348;40.5548374;40.5632256
1059;-74.0222464;-74.0111348;40.5632256;40.5716138
1060;-74.0222464;-74.0111348;40.5716138;40.580002
1061;-74.0222464;-74.0111348;40.580002;40.5883902
1062;-74.0222464;-74.0111348;40.5883902;40.5967784
1063;-74.0222464;-74.0111348;40.5967784;40.6051666
1064;-74.0222464;-74.0111348;40.6051666;40.6135548
1065;-74.0222464;-74.0111348;40.6135548;40.621943
1066;-74.0222464;-74.0111348;40.621943;40.6303312
1067;-74.0222464;-74.0111348;40.6303312;40.6387194
1068;-74.0222464;-74.0111348;40.6387194;40.6471076
1069;-74.0222464;-74.0111348;40.6471076;40.6554958
1070;-74.0222464;-74.0111348;40.6554958;40.663884
1071;-74.0222464;-74.0111348;40.663884;40.6722722
1072;-74.0222464;-74.0111348;40.6722722;40.6806604
1073;-74.0222464;-74.0111348;40.6806604;40.6890486
1074;-74.0222464;-74.0111348;40.6890486;40.6974368
1075;-74.0222464;-74.0111348;40.6974368;40.705825
1076;-74.0222464;-74.0111348;40.705825;40.7142132
1077;-74.0222464;-74.0111348;40.7142132;40.7226014
1078;-74.0222464;-74.0111348;40.7226014;40.7309896
1079;-74.0222464;-74.0111348;40.7309896;40.7393778
1080;-74.0222464;-74.0111348;40.7393778;40.747766
1081;-74.0222464;-74.0111348;40.747766;40.7561542
1082;-74.0222464;-74.0111348;40.7561542;40.7645424
1083;-74.0222464;-74.0111348;40.7645424;40.7729306
1084;-74.0222464;-74.0111348;40.7729306;40.7813188
1085;-74.0222464;-74.0111348;40.7813188;40.789707
1086;-74.0222464;-74.0111348;40.789707;40.7980952
1087;-74.0222464;-74.0111348;40.7980952;40.8064834
1088;-74.0222464;-74.0111348;40.8064834;40.8148716
1089;-74.0222464;-74.0111348;40.8148716;40.8232598
1090;-74.0222464;-74.0111348;40.8232598;40.831648
1091;-74.0222464;-74.0111348;40.831648;40.8400362
1092;-74.0222464;-74.0111348;40.8400362;40.8484244
1093;-74.0222464;-74.0111348;40.8484244;40.8568126
1094;-74.0222464;-74.0111348;40.8568126;40.8652008
1095;-74.0222464;-74.0111348;40.8652008;40.873589
1096;-74.0222464;-74.0111348;40.873589;40.8819772
1097;-74.0222464;-74.0111348;40.8819772;40.8903654
1098;-74.0222464;-74.0111348;40.8903654;40.8987536
1099;-74.0222464;-74.0111348;40.8987536;40.9071418
1100;-74.0222464;-74.0111348;40.9071418;40.91553
1101;-74.0111348;-74.0000232;40.49612;40.5045082
1102;-74.0111348;-74.0000232;40.5045082;40.5128964
1103;-74.0111348;-74.0000232;40.5128964;40.5212846
1104;-74.0111348;-74.0000232;40.5212846;40.5296728
1105;-74.0111348;-74.0000232;40.5296728;40.538061
1106;-74.0111348;-74.0000232;40.538061;40.5464492
1107;-74.0111348;-74.0000232;40.5464492;40.5548374
1108;-74.0111348;-74.0000232;40.5548374;40.5632256
1109;-74.0111348;-74.0000232;40.5632256;40.5716138
1110;-74.0111348;-74.0000232;40.5716138;40.580002
1111;-74.0111348;-74.0000232;40.580002;40.5883902
1112;-74.0111348;-74.0000232;40.5883902;40.5967784
1113;-74.0111348;-74.0000232;40.5967784;40.6051666
1114;-74.0111348;-74.0000232;40.6051666;40.6135548
1115;-74.0111348;-74.0000232;40.6135548;40.621943
1116;-74.0111348;-74.0000232;40.621943;40.6303312
1117;-74.0111348;-74.0000232;40.6303312;40.6387194
1118;-74.0111348;-74.0000232;40.6387194;40.6471076
1119;-74.0111348;-74.0000232;40.6471076;40.6554958
1120;-74.0111348;-74.0000232;40.6554958;40.663884
1121;-74.0111348;-74.0000232;40.663884;40.6722722
1122;-74.0111348;-74.0000232;40.6722722;40.6806604
1123;-74.0111348;-74.0000232;40.6806604;40.6890486
1124;-74.0111348;-74.0000232;40.6890486;40.6974368
1125;-74.0111348;-74.0000232;40.6974368;40.705825
1126;-74.0111348;-74.0000232;40.705825;40.7142132
1127;-74.0111348;-74.0000232;40.7142132;40.7226014
1128;-74.0111348;-74.0000232;40.7226014;40.7309896
1129;-74.0111348;-74.0000232;40.7309896;40.7393778
1130;-74.0111348;-74.0000232;40.7393778;40.747766
1131;-74.0111348;-74.0000232;40.747766;40.7561542
1132;-74.0111348;-74.0000232;40.7561542;40.7645424
1133;-74.0111348;-74.0000232;40.7645424;40.7729306
1134;-74.0111348;-74.0000232;40.7729306;40.7813188
1135;-74.0111348;-74.0000232;40.7813188;40.789707
1136;-74.0111348;-74.0000232;40.789707;40.7980952
1137;-74.0111348;-74.0000232;40.7980952;40.8064834
1138;-74.0111348;-74.0000232;40.8064834;40.8148716
1139;-74.0111348;-74.0000232;40.8148716;40.8232598
1140;-74.0111348;-74.0000232;40.8232598;40.831648
1141;-74.0111348;-74.0000232;40.831648;40.8400362
1142;-74.0111348;-74.0000232;40.8400362;40.8484244
1143;-74.0111348;-74.0000232;40.8484244;40.8568126
1144;-74.0111348;-74.0000232;40.8568126;40.8652008
1145;-74.0111348;-74.0000232;40.8652008;40.873589
1146;-74.0111348;-74.0000232;40.873589;40.8819772
1147;-74.0111348;-74.0000232;40.8819772;40.8903654
1148;-74.0111348;-74.0000232;40.8903654;40.8987536
1149;-74.0111348;-74.0000232;40.8987536;40.9071418
1150;-74.0111348;-74.0000232;40.9071418;40.91553
1151;-74.0000232;-73.9889116;40.49612;40.5045082
1152;-74.0000232;-73.9889116;40.5045082;40.5128964
1153;-74.0000232;-73.9889116;40.5128964;40.5212846
1154;-74.0000232;-73.9889116;40.5212846;40.5296728
1155;-74.0000232;-73.9889116;40.5296728;40.538061
1156;-74.0000232;-73.9889116;40.538061;40.5464492
1157;-74.0000232;-73.9889116;40.5464492;40.5548374
1158;-74.0000232;-73.9889116;40.5548374;40.5632256
1159;-74.0000232;-73.9889116;40.5632256;40.5716138
1160;-74.0000232;-73.9889116;40.5716138;40.580002
1161;-74.0000232;-73.9889116;40.580002;40.5883902
1162;-74.0000232;-73.9889116;40.5883902;40.5967784
1163;-74.0000232;-73.9889116;40.5967784;40.6051666
1164;-74.0000232;-73.9889116;40.6051666;40.6135548
1165;-74.0000232;-73.9889116;40.6135548;40.621943
1166;-74.0000232;-73.9889116;40.621943;40.6303312
1167;-74.0000232;-73.9889116;40.6303312;40.6387194
1168;-74.0000232;-73.9889116;40.6387194;40.6471076
1169;-74.0000232;-73.9889116;40.6471076;40.6554958
1170;-74.0000232;-73.9889116;40.6554958;40.663884
1171;-74.0000232;-73.9889116;40.663884;40.6722722
1172;-74.0000232;-73.9889116;40.6722722;40.6806604
1173;-74.0000232;-73.9889116;40.6806604;40.6890486
1174;-74.0000232;-73.9889116;40.6890486;40.6974368
1175;-74.0000232;-73.9889116;40.6974368;40.705825
1176;-74.0000232;-73.9889116;40.705825;40.7142132
1177;-74.0000232;-73.9889116;40.7142132;40.7226014
1178;-74.0000232;-73.9889116;40.7226014;40.7309896
1179;-74.0000232;-73.9889116;40.7309896;40.7393778
1180;-74.0000232;-73.9889116;40.7393778;40.747766
1181;-74.0000232;-73.9889116;40.747766;40.7561542
1182;-74.0000232;-73.9889116;40.7561542;40.7645424
1183;-74.0000232;-73.9889116;40.7645424;40.7729306
1184;-74.0000232;-73.9889116;40.7729306;40.7813188
1185;-74.0000232;-73.9889116;40.7813188;40.789707
1186;-74.0000232;-73.9889116;40.789707;40.7980952
1187;-74.0000232;-73.9889116;40.7980952;40.8064834
1188;-74.0000232;-73.9889116;40.8064834;40.8148716
1189;-74.0000232;-73.9889116;40.8148716;40.8232598
1190;-74.0000232;-73.9889116;40.8232598;40.831648
1191;-74.0000232;-73.9889116;40.831648;40.8400362
1192;-74.0000232;-73.9889116;40.8400362;40.8484244
1193;-74.0000232;-73.9889116;40.8484244;40.8568126
1194;-74.0000232;-73.9889116;40.8568126;40.8652008
1195;-74.0000232;-73.9889116;40.8652008;40.873589
1196;-74.0000232;-73.9889116;40.873589;40.8819772
1197;-74.0000232;-73.9889116;40.8819772;40.8903654
1198;-74.0000232;-73.9889116;40.8903654;40.8987536
1199;-74.0000232;-73.9889116;40.8987536;40.9071418
1200;-74.0000232;-73.9889116;40.9071418;40.91553
1201;-73.9889116;-73.9778;40.49612;40.5045082
1202;-73.9889116;-73.9778;40.5045082;40.5128964
1203;-73.9889116;-73.9778;40.5128964;40.5212846
1204;-73.9889116;-73.9778;40.5212846;40.5296728
1205;-73.9889116;-73.9778;40.5296728;40.538061
1206;-73.9889116;-73.9778;40.538061;40.5464492
1207;-73.9889116;-73.9778;40.5464492;40.5548374
1208;-73.9889116;-73.9778;40.5548374;40.5632256
1209;-73.9889116;-73.9778;40.5632256;40.5716138
1210;-73.9889116;-73.9778;40.5716138;40.580002
1211;-73.9889116;-73.9778;40.580002;40.5883902
1212;-73.9889116;-73.9778;40.5883902;40.5967784
1213;-73.9889116;-73.9778;40.5967784;40.6051666
1214;-73.9889116;-73.9778;40.6051666;40.6135548
1215;-73.9889116;-73.9778;40.6135548;40.621943
1216;-73.9889116;-73.9778;40.621943;40.6303312
1217;-73.9889116;-73.9778;40.6303312;40.6387194
1218;-73.9889116;-73.9778;40.6387194;40.6471076
1219;-73.9889116;-73.9778;40.6471076;40.6554958
1220;-73.9889116;-73.9778;40.6554958;40.663884
1221;-73.9889116;-73.9778;40.663884;40.6722722
1222;-73.9889116;-73.9778;40.6722722;40.6806604
1223;-73.9889116;-73.9778;40.6806604;40.6890486
1224;-73.9889116;-73.9778;40.6890486;40.6974368
1225;-73.9889116;-73.9778;40.6974368;40.705825
1226;-73.9889116;-73.9778;40.705825;40.7142132
1227;-73.9889116;-73.9778;40.7142132;40.7226014
1228;-73.9889116;-73.9778;40.7226014;40.7309896
1229;-73.9889116;-73.9778;40.7309896;40.7393778
1230;-73.9889116;-73.9778;40.7393778;40.747766
1231;-73.9889116;-73.9778;40.747766;40.7561542
1232;-73.9889116;-73.9778;40.7561542;40.7645424
1233;-73.9889116;-73.9778;40.7645424;40.7729306
1234;-73.9889116;-73.9778;40.7729306;40.7813188
1235;-73.9889116;-73.9778;40.7813188;40.789707
1236;-73.9889116;-73.9778;40.789707;40.7980952
1237;-73.9889116;-73.9778;40.7980952;40.8064834
1238;-73.9889116;-73.9778;40.8064834;40.8148716
1239;-73.9889116;-73.9778;40.8148716;40.8232598
1240;-73.9889116;-73.9778;40.8232598;40.831648
1241;-73.9889116;-73.9778;40.831648;40.8400362
1242;-73.9889116;-73.9778;40.8400362;40.8484244
1243;-73.9889116;-73.9778;40.8484244;40.8568126
1244;-73.9889116;-73.9778;40.8568126;40.8652008
1245;-73.9889116;-73.9778;40.8652008;40.873589
1246;-73.9889116;-73.9778;40.873589;40.8819772
1247;-73.9889116;-73.9778;40.8819772;40.8903654
1248;-73.9889116;-73.9778;40.8903654;40.8987536
1249;-73.9889116;-73.9778;40.8987536;40.9071418
1250;-73.9889116;-73.9778;40.9071418;40.91553
1251;-73.9778;-73.9666884;40.49612;40.5045082
1252;-73.9778;-73.9666884;40.5045082;40.5128964
1253;-73.9778;-73.9666884;40.5128964;40.5212846
1254;-73.9778;-73.9666884;40.5212846;40.5296728
1255;-73.9778;-73.9666884;40.5296728;40.538061
1256;-73.9778;-73.9666884;40.538061;40.5464492
1257;-73.9778;-73.9666884;40.5464492;40.5548374
1258;-73.9778;-73.9666884;40.5548374;40.5632256
1259;-73.9778;-73.9666884;40.5632256;40.5716138
1260;-73.9778;-73.9666884;40.5716138;40.580002
1261;-73.9778;-73.9666884;40.580002;40.5883902
1262;-73.9778;-73.9666884;40.5883902;40.5967784
1263;-73.9778;-73.9666884;40.5967784;40.6051666
1264;-73.9778;-73.9666884;40.6051666;40.6135548
1265;-73.9778;-73.9666884;40.6135548;40.621943
1266;-73.9778;-73.9666884;40.621943;40.6303312
1267;-73.9778;-73.9666884;40.6303312;40.6387194
1268;-73.9778;-73.9666884;40.6387194;40.6471076
1269;-73.9778;-73.9666884;40.6471076;40.6554958
1270;-73.9778;-73.9666884;40.6554958;40.663884
1271;-73.9778;-73.9666884;40.663884;40.6722722
1272;-73.9778;-73.9666884;40.6722722;40.6806604
1273;-73.9778;-73.9666884;40.6806604;40.6890486
1274;-73.9778;-73.9666884;40.6890486;40.6974368
1275;-73.9778;-73.9666884;40.6974368;40.705825
1276;-73.9778;-73.9666884;40.705825;40.7142132
1277;-73.9778;-73.9666884;40.7142132;40.7226014
1278;-73.9778;-73.9666884;40.7226014;40.7309896
1279;-73.9778;-73.9666884;40.7309896;40.7393778
1280;-73.9778;-73.9666884;40.7393778;40.747766
1281;-73.9778;-73.9666884;40.747766;40.7561542
1282;-73.9778;-73.9666884;40.7561542;40.7645424
1283;-73.9778;-73.9666884;40.7645424;40.7729306
1284;-73.9778;-73.9666884;40.7729306;40.7813188
1285;-73.9778;-73.9666884;40.7813188;40.789707
1286;-73.9778;-73.9666884;40.789707;40.7980952
1287;-73.9778;-73.9666884;40.7980952;40.8064834
1288;-73.9778;-73.9666884;40.8064834;40.8148716
1289;-73.9778;-73.9666884;40.8148716;40.8232598
1290;-73.9778;-73.9666884;40.8232598;40.831648
1291;-73.9778;-73.9666884;40.831648;40.8400362
1292;-73.9778;-73.9666884;40.8400362;40.8484244
1293;-73.9778;-73.9666884;40.8484244;40.8568126
1294;-73.9778;-73.9666884;40.8568126;40.8652008
1295;-73.9778;-73.9666884;40.8652008;40.873589
1296;-73.9778;-73.9666884;40.873589;40.8819772
1297;-73.9778;-73.9666884;40.8819772;40.8903654
1298;-73.9778;-73.9666884;40.8903654;40.8987536
1299;-73.9778;-73.9666884;40.8987536;40.9071418
1300;-73.9778;-73.9666884;40.9071418;40.91553
1301;-73.9666884;-73.9555768;40.49612;40.5045082
1302;-73.9666884;-73.9555768;40.5045082;40.5128964
1303;-73.9666884;-73.9555768;40.5128964;40.5212846
1304;-73.9666884;-73.9555768;40.5212846;40.5296728
1305;-73.9666884;-73.9555768;40.5296728;40.538061
1306;-73.9666884;-73.9555768;40.538061;40.5464492
1307;-73.9666884;-73.9555768;40.5464492;40.5548374
1308;-73.9666884;-73.9555768;40.5548374;40.5632256
1309;-73.9666884;-73.9555768;40.5632256;40.5716138
1310;-73.9666884;-73.9555768;40.5716138;40.580002
1311;-73.9666884;-73.9555768;40.580002;40.5883902
1312;-73.9666884;-73.9555768;40.5883902;40.5967784
1313;-73.9666884;-73.9555768;40.5967784;40.6051666
1314;-73.9666884;-73.9555768;40.6051666;40.6135548
1315;-73.9666884;-73.9555768;40.6135548;40.621943
1316;-73.9666884;-73.9555768;40.621943;40.6303312
1317;-73.9666884;-73.9555768;40.6303312;40.6387194
1318;-73.9666884;-73.9555768;40.6387194;40.6471076
1319;-73.9666884;-73.9555768;40.6471076;40.6554958
1320;-73.9666884;-73.9555768;40.6554958;40.663884
1321;-73.9666884;-73.9555768;40.663884;40.6722722
1322;-73.9666884;-73.9555768;40.6722722;40.6806604
1323;-73.9666884;-73.9555768;40.6806604;40.6890486
1324;-73.9666884;-73.9555768;40.6890486;40.6974368
1325;-73.9666884;-73.9555768;40.6974368;40.705825
1326;-73.9666884;-73.9555768;40.705825;40.7142132
1327;-73.9666884;-73.9555768;40.7142132;40.7226014
1328;-73.9666884;-73.9555768;40.7226014;40.7309896
1329;-73.9666884;-73.9555768;40.7309896;40.7393778
1330;-73.9666884;-73.9555768;40.7393778;40.747766
1331;-73.9666884;-73.9555768;40.747766;40.7561542
1332;-73.9666884;-73.9555768;40.7561542;40.7645424
1333;-73.9666884;-73.9555768;40.7645424;40.7729306
1334;-73.9666884;-73.9555768;40.7729306;40.7813188
1335;-73.9666884;-73.9555768;40.7813188;40.789707
1336;-73.9666884;-73.9555768;40.789707;40.7980952
1337;-73.9666884;-73.9555768;40.7980952;40.8064834
1338;-73.9666884;-73.9555768;40.8064834;40.8148716
1339;-73.9666884;-73.9555768;40.8148716;40.8232598
1340;-73.9666884;-73.9555768;40.8232598;40.831648
1341;-73.9666884;-73.9555768;40.831648;40.8400362
1342;-73.9666884;-73.9555768;40.8400362;40.8484244
1343;-73.9666884;-73.9555768;40.8484244;40.8568126
1344;-73.9666884;-73.9555768;40.8568126;40.8652008
1345;-73.9666884;-73.9555768;40.8652008;40.873589
1346;-73.9666884;-73.9555768;40.873589;40.8819772
1347;-73.9666884;-73.9555768;40.8819772;40.8903654
1348;-73.9666884;-73.9555768;40.8903654;40.8987536
1349;-73.9666884;-73.9555768;40.8987536;40.9071418
1350;-73.9666884;-73.9555768;40.9071418;40.91553
1351;-73.9555768;-73.9444652;40.49612;40.5045082
1352;-73.9555768;-73.9444652;40.5045082;40.5128964
1353;-73.9555768;-73.9444652;40.5128964;40.5212846
1354;-73.9555768;-73.9444652;40.5212846;40.5296728
1355;-73.9555768;-73.9444652;40.5296728;40.538061
1356;-73.9555768;-73.9444652;40.538061;40.5464492
1357;-73.9555768;-73.9444652;40.5464492;40.5548374
1358;-73.9555768;-73.9444652;40.5548374;40.5632256
1359;-73.9555768;-73.9444652;40.5632256;40.5716138
1360;-73.9555768;-73.9444652;40.5716138;40.580002
1361;-73.9555768;-73.9444652;40.580002;40.5883902
1362;-73.9555768;-73.9444652;40.5883902;40.5967784
1363;-73.9555768;-73.9444652;40.5967784;40.6051666
1364;-73.9555768;-73.9444652;40.6051666;40.6135548
1365;-73.9555768;-73.9444652;40.6135548;40.621943
1366;-73.9555768;-73.9444652;40.621943;40.6303312
1367;-73.9555768;-73.9444652;40.6303312;40.6387194
1368;-73.9555768;-73.9444652;40.6387194;40.6471076
1369;-73.9555768;-73.9444652;40.6471076;40.6554958
1370;-73.9555768;-73.9444652;40.6554958;40.663884
1371;-73.9555768;-73.9444652;40.663884;40.6722722
1372;-73.9555768;-73.9444652;40.6722722;40.6806604
1373;-73.9555768;-73.9444652;40.6806604;40.6890486
1374;-73.9555768;-73.9444652;40.6890486;40.6974368
1375;-73.9555768;-73.9444652;40.6974368;40.705825
1376;-73.9555768;-73.9444652;40.705825;40.7142132
1377;-73.9555768;-73.9444652;40.7142132;40.7226014
1378;-73.9555768;-73.9444652;40.7226014;40.7309896
1379;-73.9555768;-73.9444652;40.7309896;40.7393778
1380;-73.9555768;-73.9444652;40.7393778;40.747766
1381;-73.9555768;-73.9444652;40.747766;40.7561542
1382;-73.9555768;-73.9444652;40.7561542;40.7645424
1383;-73.9555768;-73.9444652;40.7645424;40.7729306
1384;-73.9555768;-73.9444652;40.7729306;40.7813188
1385;-73.9555768;-73.9444652;40.7813188;40.789707
1386;-73.9555768;-73.9444652;40.789707;40.7980952
1387;-73.9555768;-73.9444652;40.7980952;40.8064834
1388;-73.9555768;-73.9444652;40.8064834;40.8148716
1389;-73.9555768;-73.9444652;40.8148716;40.8232598
1390;-73.9555768;-73.9444652;40.8232598;40.831648
1391;-73.9555768;-73.9444652;40.831648;40.8400362
1392;-73.9555768;-73.9444652;40.8400362;40.8484244
1393;-73.9555768;-73.9444652;40.8484244;40.8568126
1394;-73.9555768;-73.9444652;40.8568126;40.8652008
1395;-73.9555768;-73.9444652;40.8652008;40.873589
1396;-73.9555768;-73.9444652;40.873589;40.8819772
1397;-73.9555768;-73.9444652;40.8819772;40.8903654
1398;-73.9555768;-73.9444652;40.8903654;40.8987536
1399;-73.9555768;-73.9444652;40.8987536;40.9071418
1400;-73.9555768;-73.9444652;40.9071418;40.91553
1401;-73.9444652;-73.9333536;40.49612;40.5045082
1402;-73.9444652;-73.9333536;40.5045082;40.5128964
1403;-73.9444652;-73.9333536;40.5128964;40.5212846
1404;-73.9444652;-73.9333536;40.5212846;40.5296728
1405;-73.9444652;-73.9333536;40.5296728;40.538061
1406;-73.9444652;-73.9333536;40.538061;40.5464492
1407;-73.9444652;-73.9333536;40.5464492;40.5548374
1408;-73.9444652;-73.9333536;40.5548374;40.5632256
1409;-73.9444652;-73.9333536;40.5632256;40.5716138
1410;-73.9444652;-73.9333536;40.5716138;40.580002
1411;-73.9444652;-73.9333536;40.580002;40.5883902
1412;-73.9444652;-73.9333536;40.5883902;40.5967784
1413;-73.9444652;-73.9333536;40.5967784;40.6051666
1414;-73.9444652;-73.9333536;40.6051666;40.6135548
1415;-73.9444652;-73.9333536;40.6135548;40.621943
1416;-73.9444652;-73.9333536;40.621943;40.6303312
1417;-73.9444652;-73.9333536;40.6303312;40.6387194
1418;-73.9444652;-73.9333536;40.6387194;40.6471076
1419;-73.9444652;-73.9333536;40.6471076;40.6554958
1420;-73.9444652;-73.9333536;40.6554958;40.663884
1421;-73.9444652;-73.9333536;40.663884;40.6722722
1422;-73.9444652;-73.9333536;40.6722722;40.6806604
1423;-73.9444652;-73.9333536;40.6806604;40.6890486
1424;-73.9444652;-73.9333536;40.6890486;40.6974368
1425;-73.9444652;-73.9333536;40.6974368;40.705825
1426;-73.9444652;-73.9333536;40.705825;40.7142132
1427;-73.9444652;-73.9333536;40.7142132;40.7226014
1428;-73.9444652;-73.9333536;40.7226014;40.7309896
1429;-73.9444652;-73.9333536;40.7309896;40.7393778
1430;-73.9444652;-73.9333536;40.7393778;40.747766
1431;-73.9444652;-73.9333536;40.747766;40.7561542
1432;-73.9444652;-73.9333536;40.7561542;40.7645424
1433;-73.9444652;-73.9333536;40.7645424;40.7729306
1434;-73.9444652;-73.9333536;40.7729306;40.7813188
1435;-73.9444652;-73.9333536;40.7813188;40.789707
1436;-73.9444652;-73.9333536;40.789707;40.7980952
1437;-73.9444652;-73.9333536;40.7980952;40.8064834
1438;-73.9444652;-73.9333536;40.8064834;40.8148716
1439;-73.9444652;-73.9333536;40.8148716;40.8232598
1440;-73.9444652;-73.9333536;40.8232598;40.831648
1441;-73.9444652;-73.9333536;40.831648;40.8400362
1442;-73.9444652;-73.9333536;40.8400362;40.8484244
1443;-73.9444652;-73.9333536;40.8484244;40.8568126
1444;-73.9444652;-73.9333536;40.8568126;40.8652008
1445;-73.9444652;-73.9333536;40.8652008;40.873589
1446;-73.9444652;-73.9333536;40.873589;40.8819772
1447;-73.9444652;-73.9333536;40.8819772;40.8903654
1448;-73.9444652;-73.9333536;40.8903654;40.8987536
1449;-73.9444652;-73.9333536;40.8987536;40.9071418
1450;-73.9444652;-73.9333536;40.9071418;40.91553
1451;-73.9333536;-73.922242;40.49612;40.5045082
1452;-73.9333536;-73.922242;40.5045082;40.5128964
1453;-73.9333536;-73.922242;40.5128964;40.5212846
1454;-73.9333536;-73.922242;40.5212846;40.5296728
1455;-73.9333536;-73.922242;40.5296728;40.538061
1456;-73.9333536;-73.922242;40.538061;40.5464492
1457;-73.9333536;-73.922242;40.5464492;40.5548374
1458;-73.9333536;-73.922242;40.5548374;40.5632256
1459;-73.9333536;-73.922242;40.5632256;40.5716138
1460;-73.9333536;-73.922242;40.5716138;40.580002
1461;-73.9333536;-73.922242;40.580002;40.5883902
1462;-73.9333536;-73.922242;40.5883902;40.5967784
1463;-73.9333536;-73.922242;40.5967784;40.6051666
1464;-73.9333536;-73.922242;40.6051666;40.6135548
1465;-73.9333536;-73.922242;40.6135548;40.621943
1466;-73.9333536;-73.922242;40.621943;40.6303312
1467;-73.9333536;-73.922242;40.6303312;40.6387194
1468;-73.9333536;-73.922242;40.6387194;40.6471076
1469;-73.9333536;-73.922242;40.6471076;40.6554958
1470;-73.9333536;-73.922242;40.6554958;40.663884
1471;-73.9333536;-73.922242;40.663884;40.6722722
1472;-73.9333536;-73.922242;40.6722722;40.6806604
1473;-73.9333536;-73.922242;40.6806604;40.6890486
1474;-73.9333536;-73.922242;40.6890486;40.6974368
1475;-73.9333536;-73.922242;40.6974368;40.705825
1476;-73.9333536;-73.922242;40.705825;40.7142132
1477;-73.9333536;-73.922242;40.7142132;40.7226014
1478;-73.9333536;-73.922242;40.7226014;40.7309896
1479;-73.9333536;-73.922242;40.7309896;40.7393778
1480;-73.9333536;-73.922242;40.7393778;40.747766
1481;-73.9333536;-73.922242;40.747766;40.7561542
1482;-73.9333536;-73.922242;40.7561542;40.7645424
1483;-73.9333536;-73.922242;40.7645424;40.7729306
1484;-73.9333536;-73.922242;40.7729306;40.7813188
1485;-73.9333536;-73.922242;40.7813188;40.789707
1486;-73.9333536;-73.922242;40.789707;40.7980952
1487;-73.9333536;-73.922242;40.7980952;40.8064834
1488;-73.9333536;-73.922242;40.8064834;40.8148716
1489;-73.9333536;-73.922242;40.8148716;40.8232598
1490;-73.9333536;-73.922242;40.8232598;40.831648
1491;-73.9333536;-73.922242;40.831648;40.8400362
1492;-73.9333536;-73.922242;40.8400362;40.8484244
1493;-73.9333536;-73.922242;40.8484244;40.8568126
1494;-73.9333536;-73.922242;40.8568126;40.8652008
1495;-73.9333536;-73.922242;40.8652008;40.873589
1496;-73.9333536;-73.922242;40.873589;40.8819772
1497;-73.9333536;-73.922242;40.8819772;40.8903654
1498;-73.9333536;-73.922242;40.8903654;40.8987536
1499;-73.9333536;-73.922242;40.8987536;40.9071418
1500;-73.9333536;-73.922242;40.9071418;40.91553
1501;-73.922242;-73.9111304;40.49612;40.5045082
1502;-73.922242;-73.9111304;40.5045082;40.5128964
1503;-73.922242;-73.9111304;40.5128964;40.5212846
1504;-73.922242;-73.9111304;40.5212846;40.5296728
1505;-73.922242;-73.9111304;40.5296728;40.538061
1506;-73.922242;-73.9111304;40.538061;40.5464492
1507;-73.922242;-73.9111304;40.5464492;40.5548374
1508;-73.922242;-73.9111304;40.5548374;40.5632256
1509;-73.922242;-73.9111304;40.5632256;40.5716138
1510;-73.922242;-73.9111304;40.5716138;40.580002
1511;-73.922242;-73.9111304;40.580002;40.5883902
1512;-73.922242;-73.9111304;40.5883902;40.5967784
1513;-73.922242;-73.9111304;40.5967784;40.6051666
1514;-73.922242;-73.9111304;40.6051666;40.6135548
1515;-73.922242;-73.9111304;40.6135548;40.621943
1516;-73.922242;-73.9111304;40.621943;40.6303312
1517;-73.922242;-73.9111304;40.6303312;40.6387194
1518;-73.922242;-73.9111304;40.6387194;40.6471076
1519;-73.922242;-73.9111304;40.6471076;40.6554958
1520;-73.922242;-73.9111304;40.6554958;40.663884
1521;-73.922242;-73.9111304;40.663884;40.6722722
1522;-73.922242;-73.9111304;40.6722722;40.6806604
1523;-73.922242;-73.9111304;40.6806604;40.6890486
